"X, Y, Velocity, Distance"
193.37231968810914,91.22807017543859,0.0001,0.0001
194.541910331384,92.78752436647173,19.493177387914272,1.9493177387914273
197.270955165692,89.66861598440545,41.44306359740602,4.144306359740602
209.3567251461988,89.66861598440545,120.85769980506825,12.085769980506825
206.62768031189083,96.68615984405457,75.29515756658074,7.529515756658074
217.5438596491228,117.34892787524366,233.69059759291557,23.369059759291556
212.4756335282651,121.63742690058479,66.39136984766625,6.639136984766625
226.51072124756334,178.94736842105263,590.0350061113189,59.00350061113189
196.49122807017542,146.588693957115,441.39027896979434,44.139027896979435
192.59259259259258,135.67251461988303,115.91476606096298,11.591476606096297
180.1169590643275,118.9083820662768,208.9683163081074,20.89683163081074
191.42300194931772,124.75633528265107,127.28910500830006,12.728910500830006
191.42300194931772,111.89083820662768,128.65497076023388,12.865497076023388
183.62573099415204,113.45029239766082,79.51687350632018,7.951687350632018
184.01559454191033,102.14424951267056,113.12762673330931,11.312762673330932
182.84600389863547,85.38011695906432,168.04882699611926,16.804882699611927
182.84600389863547,85.38011695906432,0.0,0.0
182.84600389863547,85.38011695906432,0.0,0.0
211.30604288499023,161.01364522417154,808.1091768402092,80.81091768402092
210.91617933723197,157.89473684210526,31.43180408693393,3.143180408693393
214.4249512670565,156.3352826510721,38.397106439750836,3.8397106439750837
217.1539961013645,154.77582846003898,31.431804086933788,3.143180408693379
220.27290448343078,153.21637426900583,34.870455789470505,3.4870455789470505
226.12085769980504,151.6569200779727,60.52309823103316,6.052309823103316
228.07017543859646,152.43664717348926,20.994794569725126,2.099479456972513
229.62962962962962,151.6569200779727,17.435227894735316,1.7435227894735317
230.01949317738791,153.21637426900583,16.074485869854332,1.6074485869854331
231.57894736842104,152.82651072124756,16.074485869854264,1.6074485869854265
232.7485380116959,155.55555555555554,29.69112321974228,2.969112321974228
228.84990253411306,158.28460038986353,47.58891078258747,4.758891078258747
227.2904483430799,160.23391812865495,24.9634473194264,2.49634473194264
223.78167641325535,161.7933723196881,38.397106439750836,3.8397106439750837
218.32358674463936,161.7933723196881,54.580896686159974,5.458089668615997
207.7972709551657,159.84405458089668,107.0528671949003,10.70528671949003
206.23781676413253,161.01364522417154,19.493177387914386,1.9493177387914387
202.3391812865497,159.4541910331384,41.98958913945036,4.198958913945036
197.66081871345028,159.06432748538012,46.945787831548806,4.69457878315488
195.32163742690057,158.28460038986353,24.657135751800393,2.465713575180039
183.62573099415204,155.55555555555554,120.10075478167134,12.010075478167135
178.16764132553604,152.82651072124756,61.02329763157329,6.1023297631573294
176.9980506822612,154.38596491228068,19.49317738791399,1.949317738791399
175.0487329434698,151.2670565302144,36.77965353628308,3.677965353628308
168.42105263157893,148.92787524366472,70.28365059384005,7.028365059384005
166.4717348927875,146.19883040935673,33.53733047579964,3.353733047579964
154.38596491228068,138.40155945419102,143.82742101907786,14.382742101907786
150.87719298245614,136.8421052631579,38.397106439750715,3.8397106439750717
150.48732943469784,133.7231968810916,31.431804086933962,3.143180408693396
147.36842105263156,130.99415204678363,41.44306359740602,4.144306359740602
146.588693957115,127.09551656920077,39.75843675316021,3.975843675316021
130.99415204678363,119.29824561403508,174.3522789473519,17.43522789473519
133.33333333333331,118.5185185185185,24.657135751800077,2.4657135751800077
127.87524366471735,115.39961013645224,62.86360817386765,6.286360817386765
125.14619883040935,113.8401559454191,31.43180408693398,3.143180408693398
122.02729044834307,110.33138401559454,46.945787831548934,4.694578783154894
120.07797270955164,107.99220272904483,30.449316475269566,3.0449316475269566
109.16179337231968,102.14424951267056,123.83922163172393,12.383922163172393
109.94152046783626,103.7037037037037,17.435227894735252,1.7435227894735252
103.31384015594541,101.36452241715399,70.28365059383997,7.028365059383996
102.14424951267056,101.36452241715399,11.695906432748586,1.1695906432748586
95.90643274853801,99.80506822612085,64.29794347941764,6.429794347941764
91.61793372319687,101.75438596491227,47.10739170992043,4.710739170992043
93.56725146198829,103.7037037037037,27.567515835732827,2.7567515835732825
88.88888888888889,104.48343079922027,47.42894760466441,4.742894760466441
87.71929824561403,102.53411306042885,22.73275592532282,2.273275592532282
86.54970760233918,105.26315789473684,29.691123219742227,2.969112321974223
85.38011695906432,107.99220272904483,29.691123219742412,2.969112321974241
92.78752436647173,112.28070175438596,85.59258635516622,8.559258635516622
104.87329434697855,117.73879142300194,132.61092671886902,13.261092671886903
105.65302144249512,120.46783625730994,28.3824946950508,2.83824946950508
107.60233918128654,123.5867446393762,36.77965353628296,3.677965353628296
115.39961013645224,123.5867446393762,77.972709551657,7.7972709551657005
123.9766081871345,123.19688109161793,85.85854013857796,8.585854013857796
127.48538011695906,122.02729044834307,36.98570362770036,3.698570362770036
133.7231968810916,120.46783625730994,64.2979434794176,6.42979434794176
134.50292397660817,122.02729044834307,17.435227894735064,1.7435227894735064
138.01169590643275,120.07797270955164,40.138908931723314,4.013890893172332
139.96101364522417,119.29824561403508,20.994794569725126,2.099479456972513
145.80896686159844,115.78947368421052,68.19826777596839,6.819826777596839
149.70760233918128,112.28070175438596,52.45077601198326,5.245077601198326
150.09746588693957,107.60233918128654,46.94578783154897,4.694578783154897
149.70760233918128,110.72124756335282,31.431804086933962,3.143180408693396
146.19883040935673,115.39961013645224,58.47953216374265,5.847953216374265
143.859649122807,104.87329434697855,107.83092932506304,10.783092932506303
143.07992202729045,106.04288499025341,14.056730118767994,1.4056730118767995
140.74074074074073,107.99220272904483,30.449316475269672,3.044931647526967
125.14619883040935,113.8401559454191,166.5497806104782,16.65497806104782
118.5185185185185,116.95906432748538,73.24871044076393,7.324871044076393
