File name,% time in bottom 1/2, , , , , , , , , ,% time in bottom 1/4
 ,0-1 min,1-2 min,2-3 min,3-4 min,4-5 min,5-6 min,6-7 min,7-8 min,8-9 min,9-10 min,0-1 min,1-2 min,2-3 min,3-4 min,4-5 min,5-6 min,6-7 min,7-8 min,8-9 min,9-10 min, ,
raw/NTD_DurianKO1.xls_Tank_1,11.878787878787877,6.282828282828283,5.898989898989899,7.474747474747474,9.959595959595958,11.474747474747474,11.616161616161616,12.121212121212121,12.121212121212121,11.171717171717171,10.434989303541716,3.7794152602804854,3.684335631091039,5.514618492987877,10.316139767054908,12.122652721654385,13.334917993819825,14.261944378416924,13.406227715711907,13.14475873544093,[]
raw/NTD_DurianKO1.xls_Tank_2,14.711095356256646,7.727756114852889,11.662531017369727,8.25948245303084,10.350939383197447,10.52818149592343,9.181141439205955,8.57851825593761,11.272598369372561,7.727756114852889,12.709832134292567,7.673860911270983,9.832134292565948,6.794564348521183,10.231814548361312,8.71302957633893,7.034372501998402,10.711430855315749,13.988808952837731,12.310151878497203,[]
raw/NTD_DurianKO2.xls_Tank_1,14.638723803565842,7.788551767281826,4.785736628088834,8.195182984047545,11.04160150140757,8.977166093212388,5.849233656553018,17.39130434782609,13.324992180168909,8.007507037847983,17.222820236813778,6.8353067814854676,2.5296017222820235,8.611410118406889,11.194833153928956,10.118406889128094,4.628632938643702,14.477933261571579,14.585575888051668,9.795479009687835,[]
raw/NTD_DurianKO2.xls_Tank_2,13.37965038099507,12.572837292693858,11.788435679067684,7.68713581353653,9.054235768713582,7.552666965486329,10.331689825190498,10.174809502465262,10.533393097265801,6.925145674585388,19.162640901771336,13.301127214170691,10.531400966183575,4.798711755233494,6.956521739130435,5.700483091787439,11.497584541062803,10.402576489533011,11.723027375201287,5.925925925925926,[]
raw/NTD_DurianKO3.xls_Tank_1,13.546977421704298,10.97353726632678,9.0313182811362,10.56081573197378,9.808205875212431,8.375819373634377,9.808205875212431,9.832483612527312,9.468317552804079,8.594319009468318,19.883889695210446,12.082728592162551,6.966618287373004,9.034833091436864,8.889695210449927,7.329462989840348,10.232220609579098,9.179970972423803,8.780841799709723,7.619738751814223,[]
raw/NTD_DurianKO3.xls_Tank_2,11.77744100454644,9.764018185754493,9.37432344663347,11.236198311322797,12.27538428231219,10.02381467850184,8.52998484520459,7.469149166486252,10.240311755791296,9.309374323446635,8.86206896551724,7.482758620689654,9.034482758620689,14.068965517241377,16.482758620689655,10.482758620689655,7.275862068965518,6.1724137931034475,9.620689655172415,10.517241379310345,[]
raw/NTD_DurianKO4.xls_Tank_1,8.680635505411006,7.1379230946350445,9.440478931614091,12.318673727837899,10.200322357817177,11.76606032696293,12.456827078056643,10.706884641952568,7.437255353442321,9.854938982270319,7.839235972940707,2.427377636291285,5.7699960206924,11.460405889375249,9.908475925189016,10.903302825308394,16.116195781933943,13.33068046159968,7.6800636689216075,14.564265817747712,[]
raw/NTD_DurianKO4.xls_Tank_2,12.962147887323944,10.519366197183098,8.16461267605634,11.025528169014086,8.296654929577466,9.793133802816902,11.223591549295776,10.871478873239438,8.714788732394368,8.42869718309859,15.345345345345345,11.08108108108108,7.387387387387388,9.819819819819822,6.276276276276276,9.24924924924925,13.273273273273272,11.861861861861863,7.297297297297297,8.408408408408409,[]
raw/NTD_DurianKO5.xls_Tank_1,11.544393038114123,11.037673496364839,10.641110376734964,12.337519277373872,11.324080193875304,10.5970478078872,7.997356245869133,10.002203128442389,8.966732760519939,5.551883674818242,12.338637045932153,11.528069648754128,12.45872110477334,15.37075953167217,12.608826178324827,10.86760732512759,6.364455118583008,8.28580006004203,7.895526868808165,2.2815971179825874,[]
raw/NTD_DurianKO5.xls_Tank_2,10.734463276836156,9.914342992527791,9.640969564425003,10.023692363768907,10.133041735010023,10.734463276836156,10.55221432476763,9.732094040459266,8.656825223254966,9.877893202114088,15.102564102564104,9.12820512820513,4.846153846153846,6.051282051282052,8.564102564102564,13.051282051282051,10.615384615384615,10.384615384615385,9.487179487179487,12.769230769230768,[]
raw/NTD_DurianKO6.xls_Tank_1,13.929146537842188,9.07139023081052,7.219538378958667,8.15888352120236,6.280193236714974,5.743424584004293,7.353730542136338,12.80193236714976,14.975845410628017,14.46591519055287,13.972888425443172,7.194994786235662,4.6228710462287115,7.16023635731665,5.665623913799097,5.109489051094891,6.326034063260341,13.660062565172055,18.248175182481752,18.039624608967674,[]
raw/NTD_DurianKO6.xls_Tank_2,12.31598590089156,12.004976155919552,11.797636325938212,9.081484553182666,9.288824383164004,11.009744972009123,8.106987352270371,7.298362015343147,7.588637777317023,11.507360563964337,19.647606382978722,16.256648936170212,12.200797872340425,4.25531914893617,5.5186170212765955,12.400265957446807,4.022606382978723,4.42154255319149,6.881648936170212,14.394946808510637,[]
raw/NTD_DurianKO7.xls_Tank_1,11.822178798241328,9.916951636541281,14.069369809477287,7.669760625305325,8.744504152418173,11.089399120664387,8.01172447484123,9.135319980459208,11.626770884220813,7.914020517830972,7.027540360873695,9.306742640075974,16.334283000949668,5.0332383665717,7.597340930674264,11.490978157644824,9.401709401709402,12.250712250712253,13.770180436847104,7.78727445394112,[]
raw/NTD_DurianKO7.xls_Tank_2,11.797578391803787,12.10804098106178,9.158646383110835,9.748525302701024,7.513194660043464,2.6699782676187516,2.3905619372865567,11.735485873952186,17.479043775225083,15.398944427196524,11.648351648351648,8.527472527472527,7.164835164835165,10.637362637362637,5.934065934065933,1.2747252747252746,1.5824175824175823,13.230769230769232,20.13186813186813,19.86813186813187,[]
