File name,% time in bottom 1/2, , , , , , , , , ,% time in bottom 1/4, , , , , , , , , ,% time in bottom 1/3, , , , , , , , , ,
 ,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10, ,
raw/BottomLight_3mnts_FF1.xls_Tank_1,6.666666666666667,16.666666666666664,16.666666666666664,15.0,6.666666666666667,6.666666666666667,10.0,0.0,8.333333333333332,10.0,3.3333333333333335,13.333333333333334,8.333333333333332,13.333333333333334,5.0,0.0,6.666666666666667,0.0,1.6666666666666667,1.6666666666666667,5.0,15.0,13.333333333333334,13.333333333333334,5.0,1.6666666666666667,6.666666666666667,0.0,3.3333333333333335,5.0,[]
raw/BottomLight_3mnts_FF1.xls_Tank_2,15.0,13.333333333333334,6.666666666666667,8.333333333333332,15.0,15.0,15.0,13.333333333333334,10.0,1.6666666666666667,13.333333333333334,10.0,1.6666666666666667,3.3333333333333335,10.0,1.6666666666666667,0.0,10.0,5.0,0.0,15.0,10.0,3.3333333333333335,5.0,11.666666666666666,6.666666666666667,5.0,10.0,6.666666666666667,0.0,[]
raw/BottomLight_3mnts_FF2.xls_Tank_1,20.0,10.0,6.666666666666667,10.0,5.0,15.0,10.0,3.3333333333333335,3.3333333333333335,10.0,20.0,6.666666666666667,3.3333333333333335,8.333333333333332,1.6666666666666667,10.0,0.0,0.0,0.0,0.0,20.0,6.666666666666667,5.0,10.0,1.6666666666666667,11.666666666666666,0.0,0.0,0.0,5.0,[]
raw/BottomLight_3mnts_FF2.xls_Tank_2,1.6666666666666667,0.0,5.0,3.3333333333333335,10.0,0.0,13.333333333333334,6.666666666666667,11.666666666666666,11.666666666666666,0.0,0.0,0.0,0.0,6.666666666666667,0.0,6.666666666666667,0.0,3.3333333333333335,5.0,0.0,0.0,1.6666666666666667,1.6666666666666667,8.333333333333332,0.0,8.333333333333332,3.3333333333333335,8.333333333333332,8.333333333333332,[]
raw/BottomLight_3mnts_FF6.xls_Tank_1,8.333333333333332,16.666666666666664,15.0,18.333333333333332,5.0,10.0,1.6666666666666667,5.0,3.3333333333333335,3.3333333333333335,1.6666666666666667,3.3333333333333335,6.666666666666667,8.333333333333332,1.6666666666666667,3.3333333333333335,0.0,1.6666666666666667,0.0,0.0,3.3333333333333335,10.0,11.666666666666666,16.666666666666664,1.6666666666666667,5.0,0.0,3.3333333333333335,0.0,0.0,[]
raw/BottomLight_3mnts_FF6.xls_Tank_2,0.0,8.333333333333332,8.333333333333332,0.0,6.666666666666667,1.6666666666666667,5.0,8.333333333333332,5.0,0.0,0.0,3.3333333333333335,3.3333333333333335,0.0,3.3333333333333335,0.0,0.0,3.3333333333333335,3.3333333333333335,0.0,0.0,6.666666666666667,5.0,0.0,5.0,0.0,0.0,5.0,5.0,0.0,[]
raw/BottomLight_3mnts_FF7.xls_Tank_1,3.3333333333333335,5.0,8.333333333333332,1.6666666666666667,1.6666666666666667,3.3333333333333335,1.6666666666666667,1.6666666666666667,5.0,5.0,0.0,1.6666666666666667,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
raw/BottomLight_3mnts_FF7.xls_Tank_2,10.0,11.666666666666666,1.6666666666666667,3.3333333333333335,5.0,3.3333333333333335,6.666666666666667,3.3333333333333335,13.333333333333334,8.333333333333332,6.666666666666667,6.666666666666667,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,8.333333333333332,5.0,8.333333333333332,10.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,11.666666666666666,6.666666666666667,[]
raw/BottomLight_3mnts_FF8.xls_Tank_1,20.0,8.333333333333332,10.0,1.6666666666666667,5.0,0.0,5.0,0.0,0.0,0.0,16.666666666666664,0.0,3.3333333333333335,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,18.333333333333332,1.6666666666666667,5.0,0.0,1.6666666666666667,0.0,1.6666666666666667,0.0,0.0,0.0,[]
