File name,Total time, ,Time %, ,Average velocity, ,Total distance, ,Total time, ,Time %, ,Average velocity, ,Total distance, ,Total time, ,Time %, ,Average velocity, ,Total distance, ,Total time, ,Time %, ,Average velocity, ,Total distance, ,Total time, ,Time %, ,Average velocity, ,Total distance, ,Latency for 1st entry,Latency for 2nd entry,No. of transitions to top half,Total freeze time,No. of freezing episodes,No. of darting episodes
 ,centre,wall,centre,wall,centre,wall,centre,wall,bottom 1/4,top 3/4,bottom 1/4,top 3/4,bottom 1/4,top 3/4,bottom 1/4,top 3/4,bottom 1/2,top 1/2,bottom 1/2,top 1/2,bottom 1/2,top 1/2,bottom 1/2,top 1/2,bottom 3/4,top 1/4,bottom 3/4,top 1/4,bottom 3/4,top 1/4,bottom 3/4,top 1/4,bottom 1/3,top 2/3,bottom 1/3,top 2/3,bottom 1/3,top 2/3,bottom 1/3,top 2/3
raw/BottomLight_3mnts_FF1.xls_Tank_1,53.0,66.0,44.537815126050425,55.462184873949575,52.0013535238,50.245764367,2771.6722328186393,3341.3433304031532,35.0,84.0,29.411764705882355,70.58823529411765,50.2535809517,51.3524715236,1784.0021237846138,4329.013439437181,62.0,57.0,52.10084033613446,47.89915966386554,49.8308210322,52.3183750871,3099.4771582047956,3013.538405016995,83.0,36.0,69.74789915966386,30.25210084033614,50.3355967446,52.6295297977,4213.08953752489,1899.9260256969028,45.0,74.0,37.81512605042017,62.18487394957983,49.9336642869,51.6868435593,2252.008259339048,3861.0073038827445,10,32,19,0,0,3,[]
raw/BottomLight_3mnts_FF1.xls_Tank_2,77.0,42.0,64.70588235294117,35.294117647058826,48.5434047496,41.7649291788,3776.6768895217006,1754.1271155103348,37.0,82.0,31.092436974789916,68.90756302521008,41.4810255674,48.3270871779,1567.9828564459892,3962.821148586047,71.0,48.0,59.66386554621849,40.33613445378151,45.1259202134,47.7188240277,3235.5285692984817,2295.2754357335552,108.0,11.0,90.75630252100841,9.243697478991592,45.6669195436,51.0157546963,4959.427552432921,571.3764525991146,48.0,71.0,40.33613445378151,59.66386554621849,41.9897360839,49.0182969291,2040.7012636788668,3490.1027413531697,9,25,15,0,0,1,[]
raw/BottomLight_3mnts_FF2.xls_Tank_1,65.0,54.0,54.621848739495796,45.378151260504204,69.9983398824,67.3214615472,4556.891926346535,3682.4840366300627,33.0,86.0,27.73109243697479,72.26890756302521,65.95855667,69.8562562532,2189.824171445346,6049.551791531261,60.0,59.0,50.42016806722689,49.57983193277311,66.8198888799,70.7652286974,4035.9213783485993,4203.454584628002,88.0,31.0,73.94957983193278,26.05042016806722,67.9681958567,71.0903251903,6035.575882075887,2203.800080900712,39.0,80.0,32.773109243697476,67.22689075630252,67.1572621759,69.5634143385,2632.5647672947343,5606.811195681869,13,27,31,0,0,0,[]
raw/BottomLight_3mnts_FF2.xls_Tank_2,57.0,62.0,47.89915966386555,52.10084033613445,82.6610628376,78.4835108404,4728.212884309359,4873.826023186039,17.0,102.0,14.285714285714285,85.71428571428572,72.9387447928,81.7407639885,1239.9586614768436,8362.080246018562,41.0,77.0,34.74576271186441,65.25423728813558,78.757721636,81.422355051,3299.9486265482146,6302.090280947191,65.0,54.0,54.621848739495796,45.378151260504204,80.484115056,80.4893723025,5255.612803158798,4346.426104336598,26.0,93.0,21.84873949579832,78.15126050420167,75.3038707917,81.9521184481,1980.4918018205205,7621.547105674887,37,40,20,0,0,0,[]
raw/BottomLight_3mnts_FF6.xls_Tank_1,91.0,28.0,76.47058823529412,23.529411764705884,63.807681361,50.4924829132,5838.402934532852,1428.9372664430434,19.0,100.0,15.966386554621847,84.03361344537815,58.4517669695,61.0815428189,1116.4288391165355,6150.91136185936,56.0,63.0,47.05882352941176,52.94117647058824,62.141311611,59.3596943422,3486.1276713786056,3781.212529597291,93.0,26.0,78.15126050420169,21.848739495798313,61.8598981759,56.3416023876,5802.458538897668,1464.8816620782225,34.0,84.0,28.8135593220339,71.1864406779661,62.6068008566,59.8629300481,2184.9774398953086,5082.362761080585,3,10,24,0,0,0,[]
raw/BottomLight_3mnts_FF6.xls_Tank_2,48.0,71.0,40.33613445378151,59.66386554621849,58.1720404956,51.8558703376,2798.0751478387124,3718.0659932074204,11.0,108.0,9.243697478991598,90.75630252100841,46.1638229241,55.2739436703,535.5003459196042,5980.640795126532,30.0,89.0,25.210084033613445,74.78991596638656,55.360819378,54.0666709896,1666.3606632785588,4849.780477767573,50.0,68.0,42.3728813559322,57.6271186440678,56.8328993438,52.5884829383,2892.7945765999566,3623.346564446178,18.0,101.0,15.126050420168067,84.87394957983193,52.2499115701,54.7829978973,966.6233640459793,5549.517777000161,18,35,7,0,0,0,[]
raw/BottomLight_3mnts_FF7.xls_Tank_1,75.0,44.0,63.02521008403361,36.97478991596639,76.8714847238,66.8935545942,5788.422799699522,2976.763269442934,3.0,116.0,2.5210084033613445,97.47899159663865,59.8707800507,73.5652471966,209.5477301772907,8555.638338965164,25.0,94.0,21.008403361344538,78.99159663865547,74.9376720141,72.6810606629,1925.8981707619314,6839.287898380521,65.0,54.0,54.621848739495796,45.378151260504204,78.7314481387,66.5628074841,5117.544129016372,3647.641940126087,9.0,110.0,7.563025210084033,92.43697478991596,67.5985058486,73.6282072815,621.9062538068263,8143.279815335629,27,36,29,0,0,0,[]
raw/BottomLight_3mnts_FF7.xls_Tank_2,53.0,66.0,44.537815126050425,55.462184873949575,69.4046846631,63.852846725,3692.32931407797,4252.5995918851095,19.0,100.0,15.966386554621847,84.03361344537815,60.7439385394,67.3887642005,1172.3581038112827,6772.5708021517985,45.0,74.0,37.81512605042017,62.18487394957983,62.8934875592,68.4229889928,2867.943122699609,5076.9857832634725,75.0,44.0,63.02521008403361,36.97478991596639,67.0793591755,65.016499147,5071.199643664247,2873.729262298833,26.0,92.0,22.033898305084744,77.96610169491525,62.9214450476,67.3018508523,1692.5869617811354,6252.341944181946,1,7,9,0,0,0,[]
raw/BottomLight_3mnts_FF8.xls_Tank_1,58.0,61.0,48.739495798319325,51.260504201680675,70.5142226853,64.6363418675,4103.927850285869,3981.598659038742,13.0,106.0,10.92436974789916,89.07563025210084,65.4634751888,67.7537870805,896.849610086398,7188.676899238219,33.0,86.0,27.73109243697479,72.26890756302521,67.9571096485,67.313514769,2256.1761303309063,5829.350378993707,60.0,59.0,50.42016806722689,49.57983193277311,68.726577924,66.2363823689,4151.0853966116465,3934.4411127129633,21.0,98.0,17.647058823529413,82.35294117647058,68.7053588115,67.2219346656,1497.7768220910132,6587.7496872336005,16,27,12,0,0,0,[]
raw/BottomLight_3mnts_FF8.xls_Tank_2,45.0,74.0,37.81512605042017,62.18487394957983,94.5117703592,73.8768925583,4253.029666161769,5525.991653359481,15.0,104.0,12.605042016806722,87.39495798319328,122.707112949,75.65844276,1865.148116820198,7913.873202701053,48.0,71.0,40.33613445378151,59.66386554621849,95.9961390455,71.8880686235,4646.213129801698,5132.808189719551,79.0,40.0,66.38655462184873,33.61344537815127,91.9629554955,61.0866253499,7329.4475529911215,2449.573766530125,26.0,93.0,21.84873949579832,78.15126050420167,103.479526358,75.4213695717,2742.2074484804857,7036.813871040768,1,7,19,3,0,7,[]
