"X, Y, Velocity, Distance"
358.6516853932584,125.84269662921348,0.0001,0.0001
355.0561797752809,134.38202247191012,92.65405900264405,9.265405900264405
345.61797752808985,181.12359550561797,476.84948477735895,47.684948477735894
337.5280898876404,183.37078651685394,83.96198513379507,8.396198513379506
363.14606741573033,161.34831460674158,337.8268849072565,33.78268849072565
343.3707865168539,173.93258426966293,234.39828872638745,23.439828872638746
342.02247191011236,168.98876404494382,51.243839330298314,5.124383933029831
346.96629213483146,161.34831460674158,91.00429991602955,9.100429991602955
275.50561797752806,208.98876404494382,858.8504161779392,85.88504161779392
347.86516853932585,130.3370786516854,1068.7372068336288,106.87372068336288
275.50561797752806,205.3932584269663,1042.561014040169,104.2561014040169
329.8876404494382,122.24719101123596,993.5126015726481,99.35126015726482
338.4269662921348,124.49438202247191,88.30059642421769,8.83005964242177
277.75280898876406,200.0,968.630564799738,96.86305647997379
276.40449438202245,198.20224719101122,22.471910112359865,2.2471910112359863
327.6404494382022,124.04494382022472,901.356130158648,90.1356130158648
276.85393258426967,205.84269662921346,962.8158005950672,96.28158005950672
283.14606741573033,209.43820224719101,72.4697325689757,7.24697325689757
334.8314606741573,124.04494382022472,998.167744472486,99.8167744472486
335.2808988764045,124.49438202247191,6.356016010665435,0.6356016010665435
324.0449438202247,123.14606741573033,113.16564774844187,11.316564774844187
301.57303370786514,217.07865168539325,965.8321350874227,96.58321350874226
294.8314606741573,215.28089887640448,69.771571668584,6.9771571668584
308.76404494382024,217.07865168539325,140.4808953535981,14.04808953535981
308.76404494382024,217.07865168539325,0.0,0.0
324.0449438202247,122.24719101123596,960.547333766803,96.0547333766803
337.5280898876404,124.9438202247191,137.50164980474898,13.750164980474898
324.0449438202247,122.69662921348315,136.69129281569005,13.669129281569004
336.17977528089887,217.52808988764045,956.0470735362987,95.60470735362988
332.13483146067415,123.59550561797752,940.1963602400352,94.01963602400352
356.40449438202245,217.07865168539325,965.8216780015684,96.58216780015684
337.5280898876404,122.69662921348315,962.5115486332446,96.25115486332446
324.0449438202247,122.69662921348315,134.83146067415703,13.483146067415703
324.4943820224719,124.04494382022472,14.212483865925167,1.4212483865925167
324.4943820224719,124.04494382022472,0.0,0.0
395.50561797752806,213.03370786516854,1138.4900420342442,113.84900420342441
399.1011235955056,209.8876404494382,47.77593623700978,4.777593623700978
399.1011235955056,209.8876404494382,0.0,0.0
403.5955056179775,206.29213483146066,57.55617292074463,5.755617292074463
413.03370786516854,204.9438202247191,95.34024015998422,9.534024015998423
411.6853932584269,202.69662921348313,26.206525370091555,2.6206525370091556
423.82022471910113,202.69662921348313,121.34831460674206,12.134831460674206
423.82022471910113,202.69662921348313,0.0,0.0
432.80898876404495,202.24719101123594,89.99992986292489,8.999992986292488
442.6966292134831,199.5505617977528,102.48767866059616,10.248767866059616
442.6966292134831,199.5505617977528,0.0,0.0
435.9550561797753,199.5505617977528,67.41573033707823,6.741573033707823
435.9550561797753,199.5505617977528,0.0,0.0
431.91011235955057,198.65168539325842,41.43615486423768,4.1436154864237675
431.91011235955057,198.65168539325842,0.0,0.0
424.7191011235955,200.0,73.16323863415589,7.3163238634155885
424.7191011235955,200.0,0.0,0.0
424.7191011235955,200.0,0.0,0.0
424.7191011235955,200.0,0.0,0.0
424.7191011235955,200.0,0.0,0.0
411.6853932584269,201.34831460674155,131.03262685045672,13.103262685045673
411.6853932584269,201.34831460674155,0.0,0.0
411.6853932584269,201.34831460674155,0.0,0.0
410.3370786516854,205.84269662921346,46.92272588274399,4.692272588274399
410.3370786516854,205.84269662921346,0.0,0.0
410.3370786516854,205.84269662921346,0.0,0.0
410.3370786516854,205.84269662921346,0.0,0.0
400.0,208.08988764044943,105.78518917698699,10.578518917698698
400.0,208.08988764044943,0.0,0.0
400.0,208.08988764044943,0.0,0.0
400.0,208.08988764044943,0.0,0.0
400.0,208.08988764044943,0.0,0.0
400.0,208.08988764044943,0.0,0.0
379.3258426966292,207.64044943820224,206.79041924184003,20.679041924184002
379.3258426966292,207.64044943820224,0.0,0.0
369.438202247191,202.69662921348313,110.54718091010203,11.054718091010203
369.438202247191,202.69662921348313,0.0,0.0
360.44943820224717,200.0,93.84545176548806,9.384545176548807
360.44943820224717,200.0,0.0,0.0
356.85393258426967,200.4494382022472,36.23486628448753,3.6234866284487532
348.76404494382024,200.0,81.02362416773005,8.102362416773005
350.1123595505618,198.65168539325842,19.068048031996707,1.9068048031996707
341.57303370786514,197.30337078651684,86.45116432211867,8.645116432211868
341.57303370786514,197.30337078651684,0.0,0.0
341.57303370786514,194.6067415730337,26.96629213483135,2.696629213483135
354.6067415730337,193.25842696629212,131.03262685045618,13.103262685045618
364.0449438202247,193.7078651685393,94.48897097361217,9.448897097361217
364.0449438202247,193.7078651685393,0.0,0.0
365.39325842696627,197.30337078651684,38.40001683288766,3.840001683288766
365.39325842696627,197.30337078651684,0.0,0.0
365.39325842696627,197.30337078651684,0.0,0.0
365.39325842696627,197.30337078651684,0.0,0.0
378.87640449438203,201.79775280898875,142.1248386592533,14.21248386592533
378.87640449438203,201.79775280898875,0.0,0.0
389.66292134831457,204.9438202247191,112.35955056179738,11.235955056179737
389.66292134831457,204.9438202247191,0.0,0.0
396.40449438202245,203.14606741573033,69.77157166858456,6.977157166858456
396.40449438202245,203.14606741573033,0.0,0.0
399.5505617977528,199.5505617977528,47.77593623700957,4.777593623700957
400.0,200.4494382022472,10.04974371910037,1.004974371910037
400.0,200.4494382022472,0.0,0.0
404.4943820224719,199.1011235955056,46.922725882743805,4.69227258827438
404.4943820224719,199.1011235955056,0.0,0.0
404.4943820224719,199.1011235955056,0.0,0.0
389.2134831460674,195.5056179775281,156.98201525009404,15.698201525009404
395.0561797752809,197.30337078651684,61.13020453364248,6.113020453364248
384.7191011235955,197.30337078651684,103.37078651685374,10.337078651685374
384.7191011235955,197.30337078651684,0.0,0.0
376.17977528089887,199.5505617977528,88.30059642421827,8.830059642421826
376.17977528089887,199.5505617977528,0.0,0.0
376.17977528089887,199.5505617977528,0.0,0.0
373.9325842696629,201.34831460674155,28.778086460372137,2.877808646037214
373.9325842696629,201.34831460674155,0.0,0.0
368.9887640449438,204.4943820224719,58.599572181596976,5.859957218159698
368.9887640449438,204.4943820224719,0.0,0.0
368.9887640449438,204.4943820224719,0.0,0.0
368.9887640449438,204.4943820224719,0.0,0.0
368.9887640449438,204.4943820224719,0.0,0.0
368.9887640449438,204.4943820224719,0.0,0.0
368.9887640449438,204.4943820224719,0.0,0.0
368.9887640449438,204.4943820224719,0.0,0.0
373.4831460674157,204.4943820224719,44.94382022471882,4.494382022471882
371.23595505617976,202.69662921348313,28.778086460372315,2.8778086460372316
382.02247191011236,201.34831460674155,108.70459885346372,10.870459885346373
382.02247191011236,201.34831460674155,0.0,0.0
382.02247191011236,201.34831460674155,0.0,0.0
388.76404494382024,200.0,68.75082490237473,6.875082490237473
388.76404494382024,200.0,0.0,0.0
393.70786516853934,199.5505617977528,49.642071987358506,4.964207198735851
393.70786516853934,199.5505617977528,0.0,0.0
404.0449438202247,199.5505617977528,103.37078651685374,10.337078651685374
411.6853932584269,203.14606741573033,84.441771811487,8.4441771811487
411.6853932584269,203.14606741573033,0.0,0.0
416.17977528089887,203.14606741573033,44.94382022471939,4.494382022471939
423.3707865168539,206.74157303370785,80.39794975280131,8.039794975280131
423.3707865168539,206.74157303370785,0.0,0.0
426.96629213483146,206.29213483146066,36.23486628448809,3.623486628448809
430.1123595505618,206.74157303370785,31.7800800533279,3.17800800533279
433.7078651685393,207.64044943820224,37.061623601057306,3.7061623601057305
434.6067415730337,206.74157303370785,12.712032021331273,1.2712032021331274
434.6067415730337,206.74157303370785,0.0,0.0
