"X, Y, Velocity, Distance"
81.31487889273356,20.415224913494807,0.0001,0.0001
80.62283737024221,17.301038062283737,95.7046137435247,3.1901537914508236
93.77162629757785,53.63321799307958,1159.1488920330355,38.63829640110119
94.80968858131487,59.51557093425605,179.19733392697628,5.973244464232542
95.50173010380622,65.7439446366782,188.00107553226476,6.266702517742159
95.50173010380622,68.5121107266436,83.04498269896214,2.768166089965405
97.92387543252595,50.173010380622834,554.9508541712247,18.49836180570749
99.65397923875432,62.975778546712796,387.5741460746256,12.91913820248752
96.53979238754324,41.522491349480966,650.3441567201558,21.678138557338524
103.46020761245674,45.674740484429066,242.11564961295377,8.070521653765125
106.57439446366782,48.09688581314879,118.35731056392436,3.945243685464145
110.72664359861591,45.674740484429066,144.21222134376947,4.807074044792316
110.72664359861591,41.86851211072664,114.18685121107274,3.8062283737024245
105.19031141868511,92.73356401384082,1534.963853386044,51.1654617795348
105.88235294117646,39.792387543252595,1588.3709827376397,52.94569942458799
103.46020761245674,40.13840830449827,73.40208801244435,2.4467362670814783
101.38408304498269,39.792387543252595,63.142863636313855,2.1047621212104617
99.65397923875432,40.48442906574394,55.90136477994281,1.8633788259980937
95.15570934256054,43.94463667820069,170.25487335837443,5.675162445279147
92.38754325259515,46.712802768166085,117.44334081991084,3.9147780273303616
88.9273356401384,48.78892733564013,121.05782480647702,4.035260826882567
86.50519031141867,52.94117647058823,144.21222134376967,4.807074044792322
85.46712802768165,60.89965397923875,240.7767509635266,8.02589169878422
84.42906574394463,63.32179930795847,79.0564682269609,2.6352156075653634
83.04498269896193,65.7439446366782,83.69125690275314,2.7897085634251044
84.7750865051903,67.82006920415225,81.07525615128021,2.7025085383760072
87.88927335640138,69.20415224913495,102.23727821933679,3.407909273977893
87.5432525951557,70.24221453287197,32.826411697249426,1.0942137232416476
88.58131487889273,70.93425605536332,37.427867911390805,1.2475955970463601
88.23529411764706,71.97231833910034,32.826411697249426,1.0942137232416476
88.9273356401384,71.97231833910034,20.76124567474011,0.692041522491337
89.61937716262975,73.01038062283736,37.427867911390805,1.2475955970463601
89.96539792387543,72.31833910034601,23.21177831314676,0.7737259437715587
92.04152249134947,71.97231833910034,63.1428636363134,2.1047621212104466
94.80968858131487,72.31833910034601,83.6912569027533,2.7897085634251098
95.84775086505189,71.28027681660899,44.041252807466435,1.4680417602488811
97.92387543252595,70.24221453287197,69.6353349394399,2.3211778313146634
103.11418685121106,67.82006920415225,171.82988260117813,5.727662753372604
106.22837370242213,65.7439446366782,112.28360373417277,3.742786791139092
109.68858131487889,63.32179930795847,126.71164999031545,4.223721666343848
111.76470588235293,61.5916955017301,81.07525615127989,2.702508538375996
114.53287197231833,60.2076124567474,92.84711325258665,3.094903775086222
118.33910034602076,57.785467128027676,135.34676273777131,4.511558757925711
120.06920415224913,56.74740484429066,60.528912403238266,2.0176304134412755
122.14532871972317,55.363321799307954,74.85573582278161,2.4951911940927203
124.22145328719722,54.6712802768166,65.65282339449939,2.188427446483313
127.3356401384083,53.63321799307958,98.4792350917488,3.2826411697249602
129.41176470588235,53.28719723183391,63.142863636313855,2.1047621212104617
131.4878892733564,53.28719723183391,62.28373702422118,2.0761245674740394
132.8719723183391,52.94117647058823,42.80040441817651,1.4266801472725503
134.2560553633218,52.94117647058823,41.52249134948107,1.3840830449827024
135.2941176470588,52.94117647058823,31.14186851211059,1.0380622837370197
136.67820069204151,52.595155709342556,42.80040441817651,1.4266801472725503
138.06228373702422,52.24913494809688,42.80040441817651,1.4266801472725503
139.10034602076124,52.24913494809688,31.14186851211059,1.0380622837370197
140.13840830449826,52.24913494809688,31.14186851211059,1.0380622837370197
141.17647058823528,52.24913494809688,31.14186851211059,1.0380622837370197
141.86851211072664,52.24913494809688,20.761245674740962,0.6920415224913654
142.2145328719723,51.903114186851205,14.680417602488461,0.48934725341628205
142.56055363321798,51.55709342560553,14.680417602489063,0.4893472534163021
142.90657439446366,51.21107266435986,14.680417602488912,0.4893472534162971
143.598615916955,51.21107266435986,20.76124567474011,0.692041522491337
144.29065743944636,51.21107266435986,20.761245674740962,0.6920415224913654
144.63667820069202,51.21107266435986,10.380622837369629,0.3460207612456543
145.32871972318338,51.21107266435986,20.761245674740962,0.6920415224913654
146.02076124567472,50.865051903114185,23.211778313146283,0.7737259437715428
146.71280276816609,50.865051903114185,20.761245674740962,0.6920415224913654
147.05882352941174,50.865051903114185,10.380622837369629,0.3460207612456543
147.05882352941174,50.51903114186851,10.380622837370268,0.3460207612456756
147.05882352941174,50.173010380622834,10.380622837370268,0.3460207612456756
147.40484429065742,50.173010380622834,10.380622837370481,0.3460207612456827
147.7508650519031,49.82698961937716,14.680417602489063,0.4893472534163021
148.44290657439444,49.82698961937716,20.76124567474011,0.692041522491337
149.1349480968858,49.82698961937716,20.761245674740962,0.6920415224913654
149.1349480968858,49.82698961937716,0.0,0.0
149.1349480968858,49.82698961937716,0.0,0.0
149.48096885813146,49.82698961937716,10.380622837369629,0.3460207612456543
149.48096885813146,50.173010380622834,10.380622837370268,0.3460207612456756
149.82698961937714,50.173010380622834,10.380622837370481,0.3460207612456827
150.17301038062283,50.173010380622834,10.380622837370481,0.3460207612456827
150.5190311418685,50.173010380622834,10.380622837370481,0.3460207612456827
150.5190311418685,50.173010380622834,0.0,0.0
150.86505190311416,50.173010380622834,10.380622837369629,0.3460207612456543
151.21107266435985,50.173010380622834,10.380622837370481,0.3460207612456827
151.55709342560553,50.173010380622834,10.380622837370481,0.3460207612456827
151.9031141868512,50.173010380622834,10.380622837370481,0.3460207612456827
